aX,aY,aZ,gX,gY,gZ
0.09,-0.16,0.07,-0.00,0.00,-0.00
0.09,-0.15,0.03,0.00,0.00,0.00
0.10,-0.16,0.01,-0.00,0.00,-0.00
0.10,-0.12,0.04,0.00,0.00,0.00
0.10,-0.11,0.04,0.00,0.00,-0.00
0.04,-0.10,-0.00,0.00,0.00,0.00
0.09,-0.14,0.01,0.00,-0.00,0.00
0.09,-0.09,0.01,-0.00,-0.00,-0.00
0.07,-0.13,-0.02,-0.00,-0.00,-0.00
0.04,-0.15,-0.00,-0.00,-0.00,-0.00
0.10,-0.14,-0.01,0.00,-0.00,0.00
0.07,-0.14,-0.04,0.00,0.00,0.00
0.10,-0.12,0.07,0.00,-0.00,-0.00
0.06,-0.17,-0.00,0.00,-0.00,0.00
0.07,-0.12,-0.04,0.00,0.00,0.00
0.05,-0.12,-0.02,-0.00,0.00,0.00
0.07,-0.12,0.05,-0.00,0.00,-0.00
0.05,-0.14,-0.03,0.00,0.00,0.00
0.07,-0.11,-0.03,-0.00,0.00,-0.00
0.09,-0.16,-0.05,-0.00,-0.00,-0.00
0.07,-0.15,-0.05,-0.00,0.00,-0.00
0.07,-0.11,-0.02,0.00,0.00,-0.00
0.03,-0.16,0.01,-0.00,-0.00,-0.00
0.09,-0.17,-0.02,0.00,0.00,0.00
0.07,-0.16,-0.00,0.00,-0.00,0.00
0.08,-0.12,0.04,0.00,0.00,-0.00
0.04,-0.13,-0.02,-0.00,-0.00,0.00
0.13,-0.12,-0.01,-0.00,0.00,-0.00
0.07,-0.11,0.02,-0.00,0.00,0.00
0.07,-0.14,0.04,-0.00,0.00,0.00
0.05,-0.12,0.03,-0.00,0.00,0.00
0.09,-0.15,0.01,-0.00,0.00,0.00
0.09,-0.14,0.05,0.00,0.00,0.00
0.07,-0.17,-0.01,0.00,0.00,-0.00
0.04,-0.12,0.00,-0.00,-0.00,-0.00
0.07,-0.11,0.10,0.00,-0.00,0.00
0.16,-0.10,0.02,0.00,0.00,0.00
0.17,-0.12,-0.06,0.00,0.00,-0.00
0.18,-0.08,-0.04,-0.00,0.00,0.00
0.17,-0.09,-0.02,-0.00,-0.00,0.00
0.22,-0.14,-0.01,0.00,0.00,-0.00
0.19,-0.07,0.01,-0.00,0.00,-0.00
0.18,-0.03,0.05,-0.00,0.00,0.00
0.17,-0.09,0.02,0.00,-0.00,-0.00
0.17,-0.07,-0.01,-0.00,-0.00,-0.00
0.20,-0.08,-0.11,0.00,-0.00,-0.00
0.16,-0.06,-0.02,-0.00,0.00,-0.00
0.19,-0.11,0.04,0.00,0.00,0.00
0.21,-0.09,0.00,0.00,-0.00,-0.00
0.19,-0.10,0.01,0.00,-0.00,0.00
0.21,-0.10,-0.02,-0.00,0.00,-0.00
0.22,-0.09,-0.02,-0.00,-0.00,0.00
0.23,-0.07,-0.04,-0.00,-0.00,0.00
0.23,-0.09,-0.06,-0.00,0.00,0.00
0.20,-0.17,-0.01,0.00,-0.00,0.00
0.21,-0.10,0.02,-0.00,0.00,0.00
0.20,-0.11,0.06,0.00,0.00,0.00
0.18,-0.09,0.02,-0.00,-0.00,0.00
0.20,-0.08,-0.02,-0.00,-0.00,-0.00
0.16,-0.11,0.03,-0.00,-0.00,-0.00
0.17,-0.09,0.06,0.00,0.00,0.00
0.21,-0.12,-0.02,-0.00,0.00,-0.00
0.18,-0.07,-0.02,0.00,0.00,0.00
0.21,-0.11,-0.07,-0.00,0.00,0.00
0.18,-0.10,0.06,0.00,0.00,0.00
0.16,-0.12,0.05,-0.00,0.00,0.00
0.16,-0.12,-0.00,0.00,0.00,0.00
0.21,-0.12,0.04,0.00,0.00,-0.00
0.17,-0.11,-0.01,-0.00,0.00,0.00
0.19,-0.10,0.06,-0.00,-0.00,0.00
0.17,-0.09,0.01,-0.00,-0.00,-0.00
0.22,-0.06,0.04,-0.00,0.00,-0.00
0.22,-0.10,0.09,-0.00,0.00,0.00
0.21,-0.09,-0.00,-0.00,0.00,0.00
0.19,-0.09,0.03,-0.00,0.00,0.00
0.17,-0.09,0.04,0.00,0.00,-0.00
0.20,-0.08,-0.04,-0.00,-0.00,-0.00
0.18,-0.10,0.03,0.00,-0.00,0.00
0.21,-0.10,0.08,0.00,0.00,0.00
0.22,-0.06,-0.01,-0.00,-0.00,0.00
0.20,-0.09,0.04,0.00,-0.00,0.00
0.21,-0.10,0.01,-0.00,-0.00,-0.00
0.20,-0.12,-0.02,-0.00,-0.00,-0.00
0.18,-0.08,0.02,0.00,-0.00,-0.00
0.17,-0.06,0.05,0.00,0.00,-0.00
0.21,-0.09,-0.02,-0.00,0.00,0.00
0.19,-0.05,0.05,-0.00,0.00,0.00
0.18,-0.06,-0.01,0.00,0.00,0.00
0.18,-0.13,0.01,0.00,-0.00,0.00
0.19,-0.07,0.02,0.00,-0.00,0.00
0.23,-0.12,-0.02,-0.00,-0.00,-0.00
0.19,-0.11,-0.04,-0.00,0.00,-0.00
0.18,-0.08,0.04,0.00,-0.00,0.00
0.17,-0.09,-0.05,-0.00,0.00,-0.00
0.15,-0.09,-0.05,0.00,0.00,0.00
0.19,-0.11,0.02,-0.00,0.00,0.00
0.18,-0.12,-0.05,0.00,0.00,-0.00
0.18,-0.08,-0.02,-0.00,0.00,-0.00
0.14,-0.12,0.05,0.00,-0.00,0.00
0.19,-0.09,-0.02,0.00,0.00,-0.00
0.20,-0.09,-0.03,0.00,-0.00,0.00
0.19,-0.13,0.01,0.00,0.00,0.00
0.17,-0.08,-0.01,0.00,-0.00,-0.00
0.18,-0.10,0.05,-0.00,0.00,0.00
0.17,-0.08,-0.01,-0.00,0.00,0.00
0.19,-0.07,0.04,0.00,-0.00,0.00
0.20,-0.11,0.03,-0.00,0.00,0.00
0.19,-0.06,0.01,-0.00,0.00,-0.00
0.20,-0.10,0.01,0.00,0.00,0.00
0.20,-0.09,0.03,-0.00,-0.00,-0.01
0.18,-0.10,0.01,-0.00,-0.00,0.00
0.20,-0.08,-0.04,0.00,-0.00,-0.00
0.17,-0.08,0.06,0.00,0.00,-0.01
0.22,0.03,0.05,-0.00,0.00,-0.06
0.23,-0.18,-0.01,0.00,0.01,-0.05
0.20,-0.07,0.01,0.00,0.00,-0.02
0.20,-0.06,0.01,0.00,0.00,-0.03
0.20,-0.11,0.04,-0.00,0.00,-0.02
0.18,-0.08,0.05,-0.00,-0.00,-0.01
0.22,-0.06,0.01,0.01,0.00,-0.01
0.19,-0.11,-0.10,-0.00,0.00,-0.01
0.18,-0.10,0.03,-0.00,0.00,-0.01
0.20,-0.08,-0.03,-0.00,-0.00,-0.01
0.16,-0.08,0.01,0.00,0.00,-0.01
0.18,-0.10,0.06,-0.00,-0.00,-0.00
0.19,-0.10,-0.02,0.00,-0.00,-0.00
0.19,-0.11,0.00,0.00,0.00,0.00
0.18,-0.11,0.02,0.00,0.00,-0.00
0.17,-0.06,-0.02,-0.00,0.00,0.00
0.19,-0.08,-0.01,-0.00,0.00,-0.00
0.20,-0.09,-0.03,-0.00,0.00,0.00
0.19,-0.09,0.03,0.00,-0.00,0.00
0.19,-0.06,-0.03,0.00,-0.00,0.00
0.22,-0.10,0.07,0.00,0.00,-0.00
0.21,-0.08,0.07,0.00,0.00,-0.00
0.18,-0.11,0.01,0.00,0.00,-0.00
0.19,-0.09,0.03,-0.00,-0.00,0.00
0.20,-0.06,-0.03,-0.00,0.00,0.00
0.18,-0.11,-0.00,0.00,0.00,0.00
0.15,-0.08,0.02,0.00,-0.00,0.00
0.22,-0.08,-0.03,-0.00,0.00,-0.00
0.16,-0.07,0.00,0.00,0.00,0.00
0.22,-0.08,-0.06,-0.00,0.00,-0.00
0.20,-0.07,0.03,-0.00,-0.00,0.00
0.19,-0.14,0.05,0.00,-0.00,0.00
0.21,-0.09,0.00,-0.00,-0.00,0.00
0.19,-0.09,0.01,-0.00,0.00,-0.00
0.17,-0.04,-0.07,-0.00,-0.00,0.00
0.19,-0.10,-0.02,0.00,0.00,0.00
0.19,-0.08,0.01,0.00,-0.00,0.00
0.22,-0.09,-0.01,-0.00,0.00,0.00
0.20,-0.09,0.00,-0.00,-0.00,0.01
0.20,-0.07,-0.00,0.00,-0.00,0.00
0.22,-0.12,-0.04,-0.00,0.00,-0.00
0.20,-0.08,0.03,-0.00,-0.00,-0.00
0.20,-0.09,0.01,0.00,0.00,0.00
